[22137830, 22139270]
[38147450, 38148580]
[38148580, 38152030]
[38152030, 38152830]
[38152830, 38154750]
[38154750, 38156290]
[38156290, 38157090]
[38157090, 38157590]
[38157590, 38157890]
[38157890, 38158300]
[38158300, 38159100]
[38159100, 38159450]
[38159450, 38159880]
[38159880, 38160680]
[38160680, 38161740]
[38161740, 38162720]
[38162720, 38163520]
[38163520, 38165340]
[38165340, 38167330]
[38167330, 38173380]
[38173380, 38174180]
[38174180, 38176040]
[38176040, 38177990]
[38177990, 38179120]
[38179120, 38180120]
[38180120, 38180990]
[38180990, 38181190]
[38181190, 38181490]
[38181490, 38182680]
[38182680, 38183430]
[38183430, 38184460]
[38184460, 38186280]
[38186280, 38186880]
[38186880, 38187870]
[38187870, 38188780]
[38188780, 38189760]
[38189760, 38189910]
[38189910, 38191050]
[38191050, 38193820]
[38193820, 38194630]
[38194630, 38195800]
[38195800, 38196520]
[38196520, 38197320]
[38197320, 38197400]
[38197400, 38198120]
[38198120, 38198460]
[38198460, 38199840]
[38199840, 38200310]
[38200310, 38200390]
[38200390, 38200640]
[38200640, 38202530]
[38202530, 38203490]
[38203490, 38204990]
[38204990, 38207450]
[38207450, 38208150]
[38208150, 38209170]
[38209170, 38209620]
[38209620, 38210030]
[38210030, 38210690]
[38210690, 38211870]
[38211870, 38212940]
[38212940, 38213600]
[38213600, 38214610]
[38214610, 38216100]
[38216100, 38216900]
[38216900, 38219480]
[38219480, 38220980]
[38220980, 38221780]
[38221780, 38222380]
[38222380, 38223490]
[38223490, 38224390]
[38224390, 38225640]
[38225640, 38226240]
[38226240, 38228100]
[38228100, 38228700]
[38228700, 38229980]
[38229980, 38230670]
[38230670, 38231720]
[38231720, 38232740]
[38232740, 38233230]
[38233230, 38234010]
[38234010, 38234120]
[38234120, 38234950]
[38234950, 38236160]
[38236160, 38236810]
[38236810, 38237620]
[38237620, 38238860]
[38238860, 38238940]
[38238940, 38239310]
[38239310, 38239610]
[38239610, 38241860]
[38241860, 38243700]
[38243700, 38244800]
[38244800, 38245600]
[38245600, 38248020]
[38248020, 38249250]
[38249250, 38250250]
[38250250, 38250850]
[38250850, 38253140]
[38253140, 38255410]
[38255410, 38256360]
[38256360, 38257160]
[38257160, 38258420]
[38258420, 38260020]
[38260020, 38260820]
[38260820, 38260960]
[38260960, 38261300]
[38261300, 38261460]
[38261460, 38262910]
[38262910, 38263710]
[38263710, 38265550]
[38265550, 38266410]
[38266410, 38268180]
[38268180, 38268990]
[38268990, 38269590]
[38269590, 38271400]
[38271400, 38271660]
[38271660, 38272430]
[38272430, 38273430]
[38273430, 38274440]
[38274440, 38276050]
[38276050, 38276930]
[38276930, 38277750]
[38277750, 38279490]
[38279490, 38281820]
[38281820, 38285040]
[38285040, 38285840]
[38285840, 38286840]
[38286840, 38287920]
[38287920, 38288020]
[38288020, 38288650]
[38288650, 38289530]
[38289530, 38292120]
[38292120, 38292280]
[38292280, 38293400]
[38293400, 38294410]
[38294410, 38298210]
[38298210, 38299750]
[38299750, 38305670]
[38305670, 38311520]
[38311520, 38312320]
[38312320, 38316110]
[38316110, 38316930]
[38316930, 38318490]
[38318490, 38319640]
[38319640, 38320970]
[38320970, 38322040]
[38322040, 38325870]
[38325870, 38326950]
[38326950, 38327750]
[38327750, 38328590]
[38328590, 38329240]
[38329240, 38330320]
[38330320, 38331120]
[38331120, 38333400]
[38333400, 38334200]
[38334200, 38335370]
[38335370, 38336220]
[38336220, 38336510]
[38336510, 38336840]
[38336840, 38336960]
[38336960, 38338150]
[38338150, 38339980]
[38339980, 38340780]
[38340780, 38341720]
[38341720, 38342700]
[38342700, 38343570]
[38343570, 38345430]
[38345430, 38347040]
[38347040, 38348470]
[38348470, 38350620]
[38350620, 38351190]
[38351190, 38351640]
[38351640, 38352680]
[38352680, 38353980]
[38353980, 38355010]
[38355010, 38355830]
[38355830, 38357440]
[38357440, 38357760]
[38357760, 38358190]
[38358190, 38359790]
[38359790, 38360590]
[38360590, 38361580]
[38361580, 38364280]
[38364280, 38365110]
[38365110, 38365910]
[38365910, 38367880]
[38367880, 38371350]
[38371350, 38372150]
[38372150, 38372970]
[38372970, 38373770]
[38373770, 38374820]
[38374820, 38376400]
[38376400, 38379470]
[38379470, 38380340]
[38380340, 38380590]
[38380590, 38381590]
[38381590, 38382750]
[38382750, 38384040]
[38384040, 38385260]
[38385260, 38386610]
[38386610, 38387480]
[38387480, 38388140]
[38388140, 38389620]
[38389620, 38390840]
[38390840, 38391640]
[38391640, 38394450]
[38394450, 38395050]
[38395050, 38395860]
[38395860, 38396860]
[38396860, 38397780]
[38397780, 38398380]
[38398380, 38399180]
[38399180, 38400190]
[38400190, 38401750]
[38401750, 38403100]
[38403100, 38404220]
[38404220, 38405240]
[38405240, 38406080]
[38406080, 38406880]
[38406880, 38408020]
[38408020, 38408820]
[38408820, 38409740]
[38409740, 38412730]
[38412730, 38413640]
[38413640, 38416130]
[38416130, 38418240]
[38418240, 38419050]
[38419050, 38420500]
[38420500, 38421950]
[38421950, 38422860]
[38422860, 38423870]
[38423870, 38424730]
[38424730, 38426450]
[38426450, 38427250]
[38427250, 38429720]
[38429720, 38430520]
[38430520, 38431520]
[38431520, 38432130]
[38432130, 38433740]
[38433740, 38434820]
[38434820, 38435820]
[38435820, 38437480]
[38437480, 38438390]
[38438390, 38439600]
[38439600, 38440470]
[38440470, 38441330]
[38441330, 38443120]
[38443120, 38444100]
[38444100, 38446410]
[38446410, 38447990]
[38447990, 38448680]
[38448680, 38451400]
[38451400, 38452200]
[38452200, 38455290]
[38455290, 38455890]
[38455890, 38456700]
[38456700, 38457090]
[38457090, 38457210]
[38457210, 38457750]
[38457750, 38458550]
[38458550, 38460470]
[38460470, 38461460]
[38461460, 38462260]
[38462260, 38463060]
[38463060, 38463860]
[38463860, 38464530]
[38464530, 38465920]
[38465920, 38466950]
[38466950, 38467780]
[38467780, 38469040]
[38469040, 38469910]
[38469910, 38470910]
[38470910, 38471710]
[38471710, 38472510]
[38472510, 38479180]
[38479180, 38480030]
[38480030, 38480980]
[38480980, 38481780]
[38481780, 38482450]
[38482450, 38483980]
[38483980, 38485050]
[38485050, 38486490]
[38486490, 38487510]
[38487510, 38488850]
[38488850, 38489850]
[38489850, 38490740]
[38490740, 38491190]
[38491190, 38491700]
[38491700, 38491830]
[38491830, 38491930]
[38491930, 38493140]
[38493140, 38494410]
[38494410, 38497930]
[38497930, 38501590]
[38501590, 38503850]
[38503850, 38504760]
[38504760, 38506710]
[38506710, 38507650]
[38507650, 38508530]
[38508530, 38510320]
[38510320, 38511130]
[38511130, 38512030]
[38512030, 38513330]
[38513330, 38514460]
[38514460, 38515060]
[38515060, 38516910]
[38516910, 38517710]
[38517710, 38520130]
[38520130, 38521610]
[38521610, 38522260]
[38522260, 38523080]
[38523080, 38526260]
[38526260, 38526710]
[38526710, 38526890]
[38526890, 38527840]
[38527840, 38528660]
[38528660, 38528790]
[38528790, 38529240]
[38529240, 38530540]
[38530540, 38532320]
[38532320, 38533690]
[38533690, 38535610]
[38535610, 38536610]
[38536610, 38537600]
[38537600, 38538940]
[38538940, 38539980]
[38539980, 38540230]
[38540230, 38540630]
[38540630, 38541630]
[38541630, 38543830]
[38543830, 38544880]
[38544880, 38546170]
[38546170, 38546970]
[38546970, 38548010]
[38548010, 38549030]
[38549030, 38549970]
[38549970, 38551610]
[38551610, 38553420]
[38553420, 38555390]
[38555390, 38556190]
[38556190, 38556990]
[38556990, 38557790]
[38557790, 38559980]
[38559980, 38560560]
[38560560, 38560840]
[38560840, 38562120]
[38562120, 38563120]
[38563120, 38564150]
[38564150, 38564950]
[38564950, 38566770]
[38566770, 38567570]
[38567570, 38568720]
[38568720, 38568830]
[38568830, 38569480]
[38569480, 38569980]
[38569980, 38570340]
[38570340, 38571510]
[38571510, 38571810]
[38571810, 38572610]
[38572610, 38574240]
[38574240, 38575070]
[38575070, 38575910]
[38575910, 38576070]
[38576070, 38577590]
[38577590, 38578760]
[38578760, 38579570]
[38579570, 38580370]
[38580370, 38583010]
[38583010, 38585350]
[38585350, 38586330]
[38586330, 38587580]
[38587580, 38587740]
[38587740, 38587850]
[38587850, 38588720]
[38588720, 38589460]
[38589460, 38590150]
[38590150, 38591360]
[38591360, 38591760]
[38591760, 38591960]
[38591960, 38592970]
[38592970, 38593150]
[38593150, 38593570]
[38593570, 38594380]
[38594380, 38594620]
[38594620, 38595010]
[38595010, 38595460]
[38595460, 38596160]
[38596160, 38596460]
[38596460, 38596860]
[38596860, 38597270]
[38597270, 38599220]
[38599220, 38600490]
[38600490, 38601620]
[38601620, 38602550]
[38602550, 38603360]
[38603360, 38604020]
[38604020, 38604560]
[38604560, 38604950]
[38604950, 38605590]
[38605590, 38606400]
[38606400, 38606710]
[38606710, 38607080]
[38607080, 38607880]
[38607880, 38608340]
[38608340, 38608480]
[38608480, 38609280]
[38609280, 38609520]
[38609520, 38610000]
[38610000, 38610650]
[38610650, 38611060]
[38611060, 38611400]
[38611400, 38612360]
[38612360, 38613580]
[38613580, 38613920]
[38613920, 38614170]
[38614170, 38614620]
[38614620, 38614790]
[38614790, 38616570]
[38616570, 38617570]
[38617570, 38618900]
[38618900, 38620740]
[38620740, 38621890]
[38621890, 38623650]
[38623650, 38624590]
[38624590, 38625650]
[38625650, 38626030]
[38626030, 38626280]
[38626280, 38626450]
[38626450, 38626700]
[38626700, 38627050]
[38627050, 38627280]
[38627280, 38628260]
[38628260, 38629060]
[38629060, 38629930]
[38629930, 38630550]
[38630550, 38631410]
[38631410, 38632610]
[38632610, 38634850]
[38634850, 38636200]
[38636200, 38637010]
[38637010, 38638130]
[38638130, 38639320]
[38639320, 38640340]
[38640340, 38645890]
[38645890, 38647210]
[38647210, 38648030]
[38648030, 38649480]
[38649480, 38650280]
[38650280, 38651280]
[38651280, 38652290]
[38652290, 38653180]
[38653180, 38654000]
[38654000, 38654880]
[38654880, 38656170]
[38656170, 38656980]
[38656980, 38659510]
[38659510, 38660410]
[38660410, 38661240]
[38661240, 38662210]
[38662210, 38663350]
[38663350, 38664290]
[38664290, 38665150]
[38665150, 38670940]
[38670940, 38671080]
[38671080, 38671360]
[38671360, 38671540]
[38671540, 38672590]
[38672590, 38673820]
[38673820, 38674620]
[38674620, 38676510]
[38676510, 38677380]
[38677380, 38684470]
[38684470, 38687580]
[38687580, 38715120]
[38715120, 38716070]
[38716070, 38718600]
[38718600, 38719400]
[38719400, 38721910]
[38721910, 38722540]
[38722540, 38728420]
[38728420, 38729910]
[38729910, 38774660]
[38774660, 38775850]
[38775850, 38787180]
[38787180, 38787980]
[38787980, 38796890]
[38796890, 38797700]
[38797700, 38800540]
[38800540, 38801500]
[38801500, 38824370]
[38824370, 38825170]
[38825170, 38833930]
[38833930, 38834810]
[38834810, 38836190]
[38836190, 38837730]
[38837730, 38844280]
[38844280, 38845510]
[38845510, 38847800]
[38847800, 38848600]
[38848600, 38854100]
[38854100, 38855030]
[38855030, 38855840]
[38855840, 38856780]
[38856780, 38857690]
[38857690, 38858490]
[38858490, 38860940]
[38860940, 38861770]
[38861770, 38863050]
[38863050, 38863940]
[38863940, 38864790]
[38864790, 38865600]
[38865600, 38866950]
[38866950, 38867780]
[38867780, 38868600]
[38868600, 38869690]
[38869690, 38870750]
[38870750, 38872380]
[38872380, 38873280]
[38873280, 38878800]
[38878800, 38880870]
[38880870, 38881670]
[38881670, 38883430]
[38883430, 38886880]
[38886880, 38888290]
[38888290, 38889130]
[38889130, 38889940]
[38889940, 38890780]
[38890780, 38892870]
[38892870, 38893880]
[38893880, 38895180]
[38895180, 38896010]
[38896010, 38897870]
[38897870, 38898780]
[38898780, 38900570]
[38900570, 38901460]
[38901460, 38903330]
[38903330, 38904330]
[38904330, 38905530]
[38905530, 38906420]
[38906420, 38907410]
[38907410, 38909060]
[38909060, 38910870]
[38910870, 38911780]
[38911780, 38913010]
[38913010, 38913950]
[38913950, 38915770]
[38915770, 38916680]
[38916680, 38919490]
[38919490, 38920430]
[38920430, 38921510]
[38921510, 38922370]
[38922370, 38923580]
[38923580, 38924710]
[38924710, 38926240]
[38926240, 38927040]
[38927040, 38928560]
[38928560, 38929440]
[38929440, 38930270]
[38930270, 38931070]
[38931070, 38933490]
[38933490, 38934760]
[38934760, 38935560]
[38935560, 38936380]
[38936380, 38937400]
[38937400, 38938990]
[38938990, 38940660]
[38940660, 38943000]
[38943000, 38944520]
[38944520, 38945390]
[38945390, 38946210]
[38946210, 38948380]
[38948380, 38949180]
[38949180, 38949980]
[38949980, 38950780]
[38950780, 38952100]
[38952100, 38952940]
[38952940, 38953740]
[38953740, 38954690]
[38954690, 38956930]
[38956930, 38958310]
[38958310, 38959240]
[38959240, 38960830]
[38960830, 38961800]
[38961800, 38965790]
[38965790, 38966630]
[38966630, 38970010]
[38970010, 38970620]
[38970620, 38974640]
[38974640, 38976010]
[38976010, 38977090]
[38977090, 38978410]
[38978410, 38979240]
[38979240, 38980040]
[38980040, 38983250]
[38983250, 38984050]
[38984050, 38986040]
[38986040, 38986840]
[38986840, 38987640]
[38987640, 38988580]
[38988580, 38989880]
[38989880, 38990860]
[38990860, 38992050]
[38992050, 38993050]
[38993050, 38994120]
[38994120, 38995160]
[38995160, 38997010]
[38997010, 38998880]
[38998880, 39000360]
[39000360, 39001250]
[39001250, 39003170]
[39003170, 39004690]
[39004690, 39005730]
[39005730, 39010840]
[39010840, 39011880]
[39011880, 39012740]
[39012740, 39013570]
[39013570, 39015300]
[39015300, 39016510]
[39016510, 39018410]
[39018410, 39020540]
[39020540, 39022200]
[39022200, 39023150]
[39023150, 39023950]
[39023950, 39027240]
[39027240, 39028050]
[39028050, 39028850]
[39028850, 39029660]
[39029660, 39030560]
[39030560, 39031880]
[39031880, 39033490]
[39033490, 39035760]
[39035760, 39036920]
[39036920, 39037810]
[39037810, 39039420]
[39039420, 39040020]
[39040020, 39041000]
[39041000, 39042340]
[39042340, 39043140]
[39043140, 39044170]
[39044170, 39052790]
[39052790, 39053590]
[39053590, 39067450]
[39067450, 39068250]
[39068250, 39070060]
[39070060, 39073270]
[39073270, 39074070]
[39074070, 39082880]
[39082880, 39084200]
[39084200, 39085010]
[39085010, 39087010]
[39087010, 39090800]
[39090800, 39091610]
[39091610, 39116020]
[39116020, 39116820]
[39116820, 39120350]
[39120350, 39121290]
[39121290, 39122990]
[39122990, 39123850]
[39123850, 39128300]
[39128300, 39129160]
[39129160, 39161250]
[39161250, 39162060]
[39162060, 39166280]
[39166280, 39167230]
[39167230, 39171870]
[39171870, 39172700]
[39172700, 39174830]
[39174830, 39175740]
[39175740, 39177400]
[39177400, 39178380]
[39178380, 39209340]
[39209340, 39210350]
[39210350, 39212110]
[39212110, 39213550]
[39213550, 39214820]
[39214820, 39215970]
[39215970, 39217550]
[39217550, 39218150]
[39218150, 39218970]
[39218970, 39219770]
[39219770, 39220930]
[39220930, 39221730]
[39221730, 39222550]
[39222550, 39223420]
[39223420, 39225600]
[39225600, 39226260]
[39226260, 39228280]
[39228280, 39229150]
[39229150, 39230280]
[39230280, 39231840]
[39231840, 39231970]
[39231970, 39232540]
[39232540, 39233690]
[39233690, 39234510]
[39234510, 39235360]
[39235360, 39238060]
[39238060, 39239020]
[39239020, 39240700]
[39240700, 39242280]
[39242280, 39243490]
[39243490, 39244170]
[39244170, 39245330]
[39245330, 39246200]
[39246200, 39247280]
[39247280, 39247950]
[39247950, 39248090]
[39248090, 39248690]
[39248690, 39249690]
[39249690, 39250530]
[39250530, 39251330]
[39251330, 39252170]
[39252170, 39252370]
[39252370, 39252850]
[39252850, 39253680]
[39253680, 39254750]
[39254750, 39257240]
[39257240, 39262140]
[39262140, 39264430]
[39264430, 39267470]
[39267470, 39268870]
[39268870, 39272970]
[39272970, 39274040]
[39274040, 39275140]
[39275140, 39276530]
[39276530, 39281490]
[39281490, 39282290]
[39282290, 39283720]
[39283720, 39284530]
[39284530, 39289720]
[39289720, 39290860]
[39290860, 39291740]
[39291740, 39292630]
[39292630, 39295510]
[39295510, 39296830]
[39296830, 39297640]
[39297640, 39298650]
[39298650, 39299450]
[39299450, 39300720]
[39300720, 39302620]
[39302620, 39303420]
[39303420, 39306200]
[39306200, 39307120]
[39307120, 39309670]
[39309670, 39310470]
[39310470, 39311270]
[39311270, 39312090]
[39312090, 39313150]
[39313150, 39314160]
[39314160, 39314960]
[39314960, 39315840]
[39315840, 39316960]
[39316960, 39318690]
[39318690, 39334980]
[39334980, 39336010]
[39336010, 39336870]
[39336870, 39338060]
[39338060, 39339790]
[39339790, 39340950]
[39340950, 39343440]
[39343440, 39344260]
[39344260, 39346220]
[39346220, 39347440]
[39347440, 39351550]
[39351550, 39352430]
[39352430, 39353240]
[39353240, 39354350]
[39354350, 39356040]
[39356040, 39357030]
[39357030, 39362080]
[39362080, 39362890]
[39362890, 39365040]
[39365040, 39365840]
[39365840, 39366640]
[39366640, 39367450]
[39367450, 39368250]
[39368250, 39369220]
[39369220, 39370030]
[39370030, 39370830]
[39370830, 39371630]
[39371630, 39372660]
[39372660, 39374200]
[39374200, 39375400]
[39375400, 39378100]
[39378100, 39379170]
[39379170, 39380880]
[39380880, 39381720]
[39381720, 39382880]
[39382880, 39386090]
[39386090, 39388060]
[39388060, 39388930]
[39388930, 39393290]
[39393290, 39394090]
[39394090, 39403560]
[39403560, 39404490]
[39404490, 39411620]
[39411620, 39412420]
[39412420, 39413950]
[39413950, 39415050]
[39415050, 39419500]
[39419500, 39420570]
[39420570, 39421490]
[39421490, 39422300]
[39422300, 39426650]
[39426650, 39427510]
[39427510, 39429840]
[39429840, 39431040]
[39431040, 39437030]
[39437030, 39437830]
[39437830, 39438630]
[39438630, 39439490]
[39439490, 39448200]
[39448200, 39449010]
[39449010, 39450180]
[39450180, 39451710]
[39451710, 39452660]
[39452660, 39454640]
[39454640, 39456400]
[39456400, 39458140]
[39458140, 39459150]
[39459150, 39460130]
[39460130, 39463780]
[39463780, 39465530]
[39465530, 39466340]
[39466340, 39467300]
[39467300, 39468160]
[39468160, 39469020]
[39469020, 39469820]
[39469820, 39471830]
[39471830, 39472350]
[39472350, 39472430]
[39472430, 39473840]
[39473840, 39474880]
[39474880, 39475740]
[39475740, 39476980]
[39476980, 39477870]
[39477870, 39479380]
[39479380, 39481330]
[39481330, 39482130]
[39482130, 39483290]
[39483290, 39483890]
[39483890, 39484700]
[39484700, 39486560]
[39486560, 39487640]
[39487640, 39488730]
[39488730, 39489530]
[39489530, 39489650]
[39489650, 39489950]
[39489950, 39490130]
[39490130, 39490930]
[39490930, 39499230]
[39499230, 39500060]
[39500060, 39500900]
[39500900, 39504240]
[39504240, 39505040]
[39505040, 39506000]
[39506000, 39507520]
[39507520, 39508570]
[39508570, 39509370]
[39509370, 39515190]
[39515190, 39516280]
[39516280, 39525290]
[39525290, 39526090]
[39526090, 39532080]
[39532080, 39532950]
[39532950, 39534050]
[39534050, 39535220]
[39535220, 39536370]
[39536370, 39537390]
[39537390, 39541820]
[39541820, 39542620]
[39542620, 39554920]
[39554920, 39555720]
[39555720, 39557310]
[39557310, 39558110]
[39558110, 39558950]
[39558950, 39560300]
[39560300, 39562180]
[39562180, 39564870]
[39564870, 39566330]
[39566330, 39567180]
[39567180, 39568180]
[39568180, 39570480]
[39570480, 39571280]
[39571280, 39572880]
[39572880, 39573750]
[39573750, 39574550]
[39574550, 39575470]
[39575470, 39580710]
[39580710, 39581510]
[39581510, 39586160]
[39586160, 39586270]
[39586270, 39586760]
[39586760, 39587920]
[39587920, 39588520]
[39588520, 39595040]
[39595040, 39595850]
[39595850, 39596680]
[39596680, 39598410]
[39598410, 39599420]
[39599420, 39600220]
[39600220, 39608180]
[39608180, 39608980]
[39608980, 39611740]
[39611740, 39613350]
[39613350, 39614350]
[39614350, 39617790]
[39617790, 39618710]
[39618710, 39619680]
[39619680, 39620480]
[39620480, 39624380]
[39624380, 39625370]
[39625370, 39632970]
[39632970, 39633870]
[39633870, 39634690]
[39634690, 39635490]
[39635490, 39637840]
[39637840, 39638640]
[39638640, 39641580]
[39641580, 39642390]
[39642390, 39645330]
[39645330, 39646420]
[39646420, 39648880]
[39648880, 39650490]
[39650490, 39652690]
[39652690, 39653970]
[39653970, 39654990]
[39654990, 39656140]
[39656140, 39662480]
[39662480, 39664590]
[39664590, 39667430]
[39667430, 39668530]
[39668530, 39669330]
[39669330, 39670150]
[39670150, 39670990]
[39670990, 39671980]
[39671980, 39675340]
[39675340, 39676680]
[39676680, 39677490]
[39677490, 39681100]
[39681100, 39681930]
[39681930, 39683450]
[39683450, 39684280]
[39684280, 39685080]
[39685080, 39686700]
[39686700, 39689120]
[39689120, 39689930]
[39689930, 39691560]
[39691560, 39692360]
[39692360, 39695910]
[39695910, 39696710]
[39696710, 39701460]
[39701460, 39702680]
[39702680, 39703510]
[39703510, 39704340]
[39704340, 39705340]
[39705340, 39707350]
[39707350, 39708860]
[39708860, 39709940]
[39709940, 39717680]
[39717680, 39718490]
[39718490, 39721470]
[39721470, 39722420]
[39722420, 39723420]
[39723420, 39724220]
[39724220, 39726020]
[39726020, 39726890]
[39726890, 39728420]
[39728420, 39729490]
[39729490, 39730510]
[39730510, 39733370]
[39733370, 39734360]
[39734360, 39735160]
[39735160, 39735960]
[39735960, 39740010]
[39740010, 39740830]
[39740830, 39744460]
[39744460, 39745270]
[39745270, 39754990]
[39754990, 39755990]
[39755990, 39756790]
[39756790, 39758010]
[39758010, 39758920]
[39758920, 39759720]
[39759720, 39760520]
[39760520, 39761650]
[39761650, 39762490]
[39762490, 39766050]
[39766050, 39766850]
[39766850, 39768850]
[39768850, 39769090]
[39769090, 39770270]
[39770270, 39770400]
[39770400, 39772870]
[39772870, 39773700]
[39773700, 39775000]
[39775000, 39776250]
[39776250, 39777180]
[39777180, 39778290]
[39778290, 39781330]
[39781330, 39782050]
[39782050, 39783100]
[39783100, 39784070]
[39784070, 39784230]
[39784230, 39785030]
[39785030, 39785830]
[39785830, 39786730]
[39786730, 39786820]
[39786820, 39787700]
[39787700, 39788850]
[39788850, 39789040]
[39789040, 39790050]
[39790050, 39790600]
[39790600, 39790720]
[39790720, 39791920]
[39791920, 39792730]
[39792730, 39793540]
[39793540, 39794540]
[39794540, 39795640]
[39795640, 39796500]
[39796500, 39796650]
[39796650, 39797100]
[39797100, 39798530]
[39798530, 39799340]
[39799340, 39800160]
[39800160, 39801630]
[39801630, 39802630]
[39802630, 39804510]
[39804510, 39805120]
[39805120, 39805920]
[39805920, 39806720]
[39806720, 39807520]
[39807520, 39812020]
[39812020, 39812820]
[39812820, 39814150]
[39814150, 39815150]
[39815150, 39815860]
[39815860, 39816880]
[39816880, 39818780]
[39818780, 39818930]
[39818930, 39819020]
[39819020, 39819380]
[39819380, 39821430]
[39821430, 39822440]
[39822440, 39823940]
[39823940, 39825130]
[39825130, 39826360]
[39826360, 39827160]
[39827160, 39827960]
[39827960, 39828760]
[39828760, 39830290]
[39830290, 39830500]
[39830500, 39830580]
[39830580, 39830810]
[39830810, 39831740]
[39831740, 39833070]
[39833070, 39833970]
[39833970, 39836160]
[39836160, 39838010]
[39838010, 39839050]
[39839050, 39840590]
[39840590, 39841630]
[39841630, 39843020]
[39843020, 39843630]
[39843630, 39844460]
[39844460, 39847170]
[39847170, 39847800]
[39847800, 39849160]
[39849160, 39850400]
[39850400, 39851520]
[39851520, 39852740]
[39852740, 39853540]
[39853540, 39854340]
[39854340, 39856110]
[39856110, 39856810]
[39856810, 39857900]
[39857900, 39858900]
[39858900, 39860550]
[39860550, 39862320]
[39862320, 39863380]
[39863380, 39865920]
[39865920, 39866870]
[39866870, 39868390]
[39868390, 39869560]
[39869560, 39870560]
[39870560, 39871580]
[39871580, 39872580]
[39872580, 39873230]
[39873230, 39874030]
[39874030, 39875150]
[39875150, 39878270]
[39878270, 39879440]
[39879440, 39880770]
[39880770, 39881770]
[39881770, 39883680]
[39883680, 39884480]
[39884480, 39885280]
[39885280, 39886360]
[39886360, 39887220]
[39887220, 39888070]
[39888070, 39889350]
[39889350, 39890150]
[39890150, 39891520]
[39891520, 39893680]
[39893680, 39895870]
[39895870, 39896870]
[39896870, 39899230]
[39899230, 39901950]
[39901950, 39902760]
[39902760, 39904490]
[39904490, 39905580]
[39905580, 39907520]
[39907520, 39908530]
[39908530, 39909950]
[39909950, 39910780]
[39910780, 39911710]
[39911710, 39912770]
[39912770, 39913900]
[39913900, 39914880]
[39914880, 39917480]
[39917480, 39919120]
[39919120, 39921750]
[39921750, 39922630]
[39922630, 39924360]
[39924360, 39925510]
[39925510, 39926360]
[39926360, 39927220]
[39927220, 39929750]
[39929750, 39930770]
[39930770, 39931770]
[39931770, 39932770]
[39932770, 39933770]
[39933770, 39934570]
[39934570, 39936010]
[39936010, 39936820]
[39936820, 39939860]
[39939860, 39940870]
[39940870, 39942000]
[39942000, 39943000]
[39943000, 39945110]
[39945110, 39946280]
[39946280, 39948150]
[39948150, 39949060]
[39949060, 39949180]
[39949180, 39950070]
[39950070, 39951290]
[39951290, 39952500]
[39952500, 39953550]
[39953550, 39954390]
[39954390, 39955760]
[39955760, 39956630]
[39956630, 39957630]
[39957630, 39958430]
[39958430, 39959230]
[39959230, 39961740]
[39961740, 39962740]
[39962740, 39963340]
[39963340, 39966990]
[39966990, 39967920]
[39967920, 39968760]
[39968760, 39969770]
[39969770, 39971060]
[39971060, 39972650]
[39972650, 39973310]
[39973310, 39974300]
[39974300, 39976550]
[39976550, 39977560]
[39977560, 39979400]
[39979400, 39981150]
[39981150, 39981790]
[39981790, 39982800]
[39982800, 39983740]
[39983740, 39985220]
[39985220, 39987180]
[39987180, 39988190]
[39988190, 39989580]
[39989580, 39993350]
[39993350, 39994350]
[39994350, 39995760]
[39995760, 39997790]
[39997790, 39998590]
[39998590, 39999590]
[39999590, 40000390]
[40000390, 40001370]
[40001370, 40002170]
[40002170, 40002970]
[40002970, 40003770]
[40003770, 40006120]
[40006120, 40007060]
[40007060, 40011420]
[40011420, 40012500]
[40012500, 40013530]
[40013530, 40014680]
[40014680, 40015760]
[40015760, 40016950]
[40016950, 40018140]
[40018140, 40019140]
[40019140, 40019980]
[40019980, 40020800]
[40020800, 40021450]
[40021450, 40023570]
[40023570, 40024350]
[40024350, 40025160]
[40025160, 40025970]
[40025970, 40026800]
[40026800, 40027780]
[40027780, 40028780]
[40028780, 40029380]
[40029380, 40030180]
[40030180, 40031790]
[40031790, 40033560]
[40033560, 40034680]
[40034680, 40035500]
[40035500, 40036590]
[40036590, 40037670]
[40037670, 40039780]
[40039780, 40041110]
[40041110, 40042300]
[40042300, 40043240]
[40043240, 40044520]
[40044520, 40045350]
[40045350, 40046770]
[40046770, 40048800]
[40048800, 40049810]
[40049810, 40052800]
[40052800, 40053600]
[40053600, 40055240]
[40055240, 40057110]
[40057110, 40058030]
[40058030, 40059190]
[40059190, 40061790]
[40061790, 40063490]
[40063490, 40065020]
[40065020, 40065820]
[40065820, 40067090]
[40067090, 40067930]
[40067930, 40068730]
[40068730, 40069530]
[40069530, 40070340]
[40070340, 40071560]
[40071560, 40072930]
[40072930, 40073900]
[40073900, 40075370]
[40075370, 40075980]
[40075980, 40077250]
[40077250, 40078310]
[40078310, 40079310]
[40079310, 40080250]
[40080250, 40081160]
[40081160, 40082160]
[40082160, 40083390]
[40083390, 40084340]
[40084340, 40086730]
[40086730, 40089220]
[40089220, 40090020]
[40090020, 40091180]
[40091180, 40092020]
[40092020, 40093580]
[40093580, 40095590]
[40095590, 40096390]
[40096390, 40097400]
[40097400, 40098250]
[40098250, 40100310]
[40100310, 40101110]
[40101110, 40104700]
[40104700, 40106310]
[40106310, 40109000]
[40109000, 40110260]
[40110260, 40112170]
[40112170, 40113480]
[40113480, 40117350]
[40117350, 40119260]
